"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 28 06:12:17 GMT 2020","Fri Aug 28 06:12:17 GMT 2020","1","","","","","","Add label to existing issue for authorized user",""
"passed","Fri Aug 28 06:12:17 GMT 2020","Fri Aug 28 06:12:17 GMT 2020","1","","","","","","Delete existing label for authorized user",""
"passed","Fri Aug 28 06:12:17 GMT 2020","Fri Aug 28 06:12:17 GMT 2020","4","","","","","","Create new label via api",""
"passed","Fri Aug 28 06:12:17 GMT 2020","Fri Aug 28 06:12:17 GMT 2020","1","","","","","","Close existing milestone for authorized user",""
"passed","Fri Aug 28 06:12:17 GMT 2020","Fri Aug 28 06:12:17 GMT 2020","2","","","","","","Delete existing label via api",""
"passed","Fri Aug 28 06:12:17 GMT 2020","Fri Aug 28 06:12:17 GMT 2020","1","","","","","","Create new label for authorized user",""
"passed","Fri Aug 28 06:12:17 GMT 2020","Fri Aug 28 06:12:17 GMT 2020","1","","","","","","Create new milestone for authorized user",""
